sentiment,txt
0,@CelebStylist I know! It's awesome! I've been pinching myself since 5:30 am! 
0,"Woho, breakfast time, see you later!! "
0,"@WilburandCody run this by shelli sannes, she looking "
0,On webcam to Maddy on MSN 
0,@TheeeAlexis yea go to myspace.com/theblackout101 and listen to their music it cures bored-dum  lol 
0,@donttrythis cool and cute little animation... 
0,almost 4got #ff @lilladyv08 &amp; @ms_nimsz your welcome 
0,Glad back to my twitter 
0,G'Day! It's Friday. Happy dance? 
0,@justifyless superhero power?? I love u already! so which train station should I get off to then?! 
0,Thanks to all my new followers!! 
0,"@delwilliams Think how well you'll sleep tonight.  (Unless, of course, the foot pain keeps you awake)  "
0,On my way to church in North Hollywood... Everybody needs Jesus in their lives. Happy sunday y'all 
0,ITS NATIONAL DOUGHNUT DAY!!  yum!
0,I'm still in the blogtv chat of @littleradge hours later. lol. Having insane amounts of fun w/ other fans.  Planning STUFF!
0,@Fire_flybot *glomped!*  Brother! *huggles*
0,Catching up with my best friend! 
0,is spending too much time on fbs farmtown and yoville...really need to get a life 
0,@ScuBVuitton thanks 4 clarifying that LOL 
0,"Back home from a long weekend. Lots of travel time in the car, but worth it to see family "
0,@trhall  Oh ok   i was just wondering 
0,@ABVan I tweeted that yesterday. My hear almost &quot;burnt&quot; from her hotness. 
0,@birdoffire137 Haha. It's cool! It touched things deep inside me. I want what the dude had 
0,T20 world cup in a few days!  at last some slam dunk cricket on hands! 
0,@Aftashok Liar! It's ok i already cried n moved on have fun w/ur other woman! Mayb she cld send u a video  lol
0,Having coffee in the sunshine and catching up with zoe 
0,Going to the palace 
0,thx@MJIC: &quot;&gt;100Listeners!thk you all  Hi@tubilino@ScenicKK@caryseen@nunomontenegro@ximon@storylet@verawooten ... â« http://blip.fm/~7fj9w
0,"I luv JB soooooooo much, o man nice sunny day listening to JB is heaven "
0,"@mtgmantx You are so welcome. I like the way u say, &quot;Tank uwe&quot;... very chic and twitty! "
0,2 more weeks of class left 
0,work tomorrow! 10-5! COME VISIT ME PLEASE. 
0,Is sittin out in the sun. nice day 
0,Pretty new bracelet from my fiance 
0,Just got a firmware update on his G1...looks good so far 
0,Hopefully I leave work early.. Going to see The Hangover with the boyfriend 
0,thank you Food Maxx.. I didn't have my ID and you let me buy that shit anyways.. The only thing gray hairs &amp; a bald spot are good for !!! 
0,"and after all, you're my wonderwall "
0,Just finished cookin 2 entrees! 
0,@crimjctmajor turn On landscape mode then in the options 
0,"@allyheartsBB a constellation of frustration driving home.  how was your day, Ally?"
0,@thenewbnb its right here on TTK road  @aravindkumar @adapaavi @just_reva @Divvi @dilipm @msnarain
0,"i figured out why i hate being hit on. i feel like i'm being put on the spot and i hate that, ergo i hate getting hit on. makes sense no? "
0,now &quot;PWNing&quot; my ipod with redsn0w 
0,cant wiat till my 100th update on twitter...this makes my 93 so far!  im gonna celebrate with a twitter-athon(twitter'n all day non stop!)
0,Time and stress management .....No am not naming a book this is the training I attended this week 
0,"And that, my friends, is how a birthday is supposed to be. I may do it again in the future. "
0,"@Claudia_Imhoff I'm jealous - Amsterdam in June. I've got Munich next week, yay biergarten! And London in Nov  and Rome in Dec "
0,Off on hoildays 2maro  such a nice day 2day loving the sun!
0,@Mrs_Picard Thank you 
0,@Doc_Remy Thank you for sharing Remy 
0,@MusiicLover Hey  thankyou so much for following me 
0,richard castle... just ny 
0,"Watching chick flicks w/ the ladie's all night; tissues, Sangria &amp; girl talk to keep us in check!! "
0,"What can I say? My students are just fun to be around! Their parents are pretty great, too.  "
0,is eating at Daitchan &amp;can't stop thinking of Osaka because of the revolving sushi bar. Good times with Osaka family 
0,"@AnniJB you got it girl  but, who was first to say it? :O"
0,"happy birthday, MOMMY "
0,"@dani3boyz haha!  Poor islanders.  They've been stocking up draft picks longer than the hawks have, so what's their excuse now?  "
0,"@beckie0 i was thinking of doing Alice in wonderland heehee  well, a music video sort of thing. Great minds think alike!!"
0,so tired. going 2sleep early. SO HAPPY TOMMOROW'S FRIDAY. hopefully an easy day. 10 days left! @kaysmalls enjoy ur day off. LUCKY BITCH! 
0,#chesterday is a trending topic  #chesterday
0,Just changed my username 
0,"Google Waverines? Has anyone got hold of a Google Wave account, yet? "
0,@YoungQ  hope you enjoy your day off! remember you deserve it 
0,check the best internet radio in germany ! KISS FM - click on web radio - http://tinyurl.com/cc38oz enjoy 
0,"I am like fallin asleep, so comfy "
0,"@churchrd ...um... TMI.    &quot;NEW from Tommy Hilfiger, a fragrance capturing the spirit of Fiji... Che Davanni's... for men.&quot;"
0,"Twitter is great, but there's nothing better than a VIDEOMAIL  http://tinyurl.com/o6wy3a"
0,@alinadilligaf Haha  what class is that?
0,Smile and the world will smile with you 
0,"@rebecca_leigh Thank you,!  Just trying to stay in a positive head space to keep pushing through it all. How's things at your end?"
0,"@dangerxriot go us!  I need to learn to make them more than 2 ways, haha."
0,@LoveCarmen natural is good 
0,@Adam_Lambert Fans from outside the US wish they could vote for Adam too! 
0,"just got up, watched jeremy kyle and went for a run... "
0,@jennyferns : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! 
0,That's one less thing to get grounded from now  (the phone bill lol)
0,blee blah blee  headed to eat mexican food with the Morris' 
0,@blackkitt thanks! 
0,i dont understand this thing...someone explain... 
0,Is finally in bed hair looks amazing gotta look good for my dreams ;) never know who will be in them  Jermy on one knee...ok maybe not 
0,"@jeremyroloff Welcome to Twitter!  Nice to see more of the Roloffs are joining the fun, heh."
0,@labellagorda  Glad to hear that. Have a fun fun evening 
0,@christamacphee I'm a future teacher -- I'm finishing my degree this year! I'm so excited to start working 
0,"I want the new iPhone, come-on Australia "
0,@jdatu Right back at ya my friend! 
0,@Vetto thanks  preciate ya give my bff a hug for me
0,@Stina8753 yeah no worries I'll get through it by then 
0,@HurricaneHelms Damn you're hot ... I dunno :/ Whatever politician is about doesn't mean sth. as long there is u and matt 
0,"@mileycyrus lucky! that sounds fun!  have fun! &lt;333 p.s. your soundtrack is sold out in my whole city, san antonio. "
0,@kawehdashti ahh..nice idea..but I'm already done! Thank u! 
0,"@K_LITEstudio Yes ma'am  I'm good. In Toronto. It was time to go home and make some things happen, still have clients in NY though. How u?"
0,glad I did that @ekanazhwa 
0,"@indiecindy93 ok, I'll send you my number incase it can't wait "
0,@Pictcom Site doesn't work with Google Chrome v 2.0.169.1. None of the upload buttons/links work. Please fix? Thanks 
0,Watching Disney Channel Night if Premieres 
0,waiting for my lunch and doing some online shopping 
0,"@RUTHvampire Well, Wuuth, M'confused cuz of my Physics "
0,"@GuyKawasaki made a new AllTop for Discovery, which includes us! Check it out: http://discovery.alltop.com/ Too bad we're at the bottom "
0,@mellowdi  Awesome attitude to have...you rock!  I'll definitely meet up with you when I'm in MD again...no sparring tho!  LOL!  
0,mason musso has a twitter. 
0,@bennettchin: Have a wonderful time in Vegas! 
0,OHHHHHHH DANNNNGGGG!!  @jadet6 we  rocked that
0,@KalanMusic Article is kinda long and starts out a little slow but has a lot of really good stuff if you stick with it 
0,"@cthechange agreed man, I was blown away when I got large prints done for the first time not so long ago! "
0,@Seowhow @Lia_Chan Hi Pastors! we gonna miss you! Enjoy the trip and rest well. 
0,@Donnette pretty good... a little worn out... thanks so much for asking   BTW - on an image hunt... doing a piece on celebrity  insanity..
0,@djackman1 Reading?  You?  UNBELIEVABLE.  I am so excited  xoxo
0,nighty night  offffffffffffff to bed 
0,"@mystafied It's really weird if you think about it! So, it'll be summer for you in december or something?  ..."
0,Is singing at church with extreme!! 
0,@yelyahwilliams makes red hair look fantastic. UK is waiting 
0,Sorry I have been out so long. Went to visit the Denali. I love you guys. But i'm happy to be home with my family again. I missed my Em. 
0,revising for my higher art exam  i better pass i so badly want to do advance higher this year  xxxx
0,Yup. Lol 12OO more miles to go 
0,@natashayi Good night 
0,enjoying The Chris Moyles Show from today on Radio 1's Listen Back.. Love Michael MacIntyre - I am going to see him again this autumn! 
0,@jonasbrothers i've been listening to your preview of before the storm.. man this song rocks! cant wait for your cd  love always - Brazilâ¥
0,"it's cold, man am i loving this weather "
0,"@AnniJB oh, it is  i just can't stop laughing "
0,"@sophgyles my two friends and i are big fans of SFK, his lyrics just speak volumes. Thus i am voyaging down from brisbane to see PD "
0,is busy tidying up the Nappy Garden http://nappygarden.co.uk/  out with the old in with the new 
0,You belong with me. . . 
0,The tot wants to watch &quot;The Muppet Christmas Carol.&quot;  Whatever makes him happy 
0,A bath in nice cold weather - nothing like it 
0,Good times tonight. . .But it is now time to go to sleep.  I love Friday nights like this!!!
0,"I just woke up..! Wooow slept a long time, now of to the gym "
0,@xxandip You to 
0,via @SusanDuve: Thanks for the follow  Look forward to knowing you here.  Feel free to jump into the conversation or direct message me ...
0,"@dahowlett hehe it's understandable, just annoying "
0,no pink pants. been doinn hw non stop sice ive been home. arrrg well only 8 days (im skipping wensday) 
0,@idrvfast you like?? 
0,@AutismIsARose Oh that's beautiful...looks like you are going to have a great time there. 
0,"@luxeredux We, oohhhhh so agree with you!  Maybe coffee in the morning is the only thing  "
0,@erizego your welcome   try not to work to hard ok? LOL HAHA
0,@roryna I love cute stuff!  I was all giggly when I saw all that he got me! 
0,@InnerBrat of course I do!  I'm not back in London until the end of the month though.
0,@sweetdreamer I'm not too bad. Just trying to get by so I can live the dream AND rule the world.   Saving up for a super hero costume.
0,HAPPY THAT THE LAKERS WON  THOSE BOYS DIDNT LET ME DOWN THIS TIME!
0,Is having Jade's bday party 
0,@ApigInaCage VERY happy! And happier still that you found me on twitter 
0,uuuups. my pizza is a bit to dark...the movie is too captivating. 
0,"bck home had such a fun night, i love my friends  gna catch up on tweets then off to bed, night tweepsss"
0,leaving in 1 hour for my soccer game! WOOHOO  wish me luck! =P
0,@tigga19 lol...i still want that picture bre lol i'm just kiddin...i got over it 
0,@nicholasbraun haha crazy Lloyd. Dumb and dumber is my FAVORITE movie 
0,#Hoppusday so amazing!  brilliant!
0,@bgrice Ohhhh you bought the g-string for your wife. I thought she'd asked for the ballcap.  Honest mistake. 
0,"@desperatefans The title..it irks me..Animaniacs, though, that was amazing. "
0,"@Simon__Diamond no, we need the sandwhiches! "
0,@DonnieWahlberg You ain't even gotta get out your seat Im'a give it up full service you'll see...!!!!!!!!!!!!!!!!!    
0,the other fun people to follow  #followfriday @shahpriya @aalaap @Shadez @Reema226 @jowyang @sushmeet @mayank @hiyer
0,had dope conversations with a new friend....and an old. 
0,@heartofwisdom Amen 
0,The new Borat is Bruno!!!!  via NBA on http://www.tnt.tv/sports/nba/playoffs09
0,"I guess this awful weather just skipped over the weekend and started this morning, thanks "
0,Got lost in the woods yesterday but still had funn! 
0,church. then... i have no idea  i don't care either; i am happy!
0,? http://tinyurl.com/qcn97n (Canon announces update for EOS 5D Mark II) ?Ohya! ????~  http://plurk.com/p/whda6
0,"@dsedey That happened to me, too, last autumn! And they haven't come back...need to get smaller clothes "
0,@JocelynJupiter ..i bet you will...physco haha...did i spell it right? im too tired to check...night blayr-witch-project 
0,"After fixing most of the images, MatteUI looks pretty nice without WinterBoard  http://yfrog.com/5r44890398p"
0,@music_lover90 wizards have more cool powers than vampires too!  i want to know what it would be like if an american went to hogwarts.
0,"is surprised that she's still congested, but is still trucking along!  Sinus congestion will not get in my way today!  "
0,"this time baby, I'll be bulletproof. It's that time of year, where one needs to re-do tax disk... damn the tax things should be free "
0,@mistavybe im soooo proud of you! but you know this already 
0,"is gonna read a good book then off to bed as it's after midnight, toodloo! "
0,@DarkeManne lol pop it in! I have no doubt that it will give you a good laugh lol and just make you feel better 
